series_id        ,area_code,item_code,base_period,begin_year,begin_period,end_year,end_period
CUURS100SAF11    ,S100,SAF11,1982-84=100,1977,M12,2025,M02
CUURS100SAF111   ,S100,SAF111,1982-84=100,2017,M12,2025,M02
CUURS100SAF112   ,S100,SAF112,1982-84=100,2017,M12,2025,M02
CUURS100SAF113   ,S100,SAF113,1982-84=100,2017,M12,2025,M02
CUURS100SAF114   ,S100,SAF114,DECEMBER 1977=100,2017,M12,2025,M02
CUURS100SAF115   ,S100,SAF115,1982-84=100,2017,M12,2025,M02
CUURS100SAF116   ,S100,SAF116,1982-84=100,1977,M12,2025,M02
CUURS100SAG      ,S100,SAG,1982-84=100,1977,M12,2025,M02
CUURS100SAGC     ,S100,SAGC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS100SAGS     ,S100,SAGS,DECEMBER 2009=100,2009,M12,2025,M02
CUURS100SAH      ,S100,SAH,1982-84=100,1977,M12,2025,M02
CUURS100SAH1     ,S100,SAH1,1982-84=100,1977,M12,2025,M02
CUURS100SAH2     ,S100,SAH2,1982-84=100,1977,M12,2024,M13
CUURS100SAH21    ,S100,SAH21,1982-84=100,1977,M12,2024,M13
CUURS100SAH3     ,S100,SAH3,1982-84=100,1977,M12,2025,M02
CUURS100SAH31    ,S100,SAH31,DECEMBER 2009=100,2009,M12,2025,M02
CUURS100SAM      ,S100,SAM,1982-84=100,1977,M12,2025,M02
CUURS100SAN      ,S100,SAN,1982-84=100,1977,M12,2025,M02
CUURS100SANL1    ,S100,SANL1,1982-84=100,1977,M12,2025,M02
CUURS100SANL11   ,S100,SANL11,1982-84=100,1977,M12,2025,M02
CUURS100SAR      ,S100,SAR,DECEMBER 1997=100,1997,M12,2025,M02
CUURS100SAS      ,S100,SAS,1982-84=100,1977,M12,2025,M02
CUURS100SASL2RS  ,S100,SASL2RS,DECEMBER 1982=100,1982,M12,2025,M02
CUURS100SASL5    ,S100,SASL5,1982-84=100,1977,M12,2025,M02
CUURS100SAT      ,S100,SAT,1982-84=100,1977,M12,2025,M02
CUURS100SAT1     ,S100,SAT1,1982-84=100,1977,M12,2025,M02
CUURS100SATCLTB  ,S100,SATCLTB,DECEMBER 2009=100,2009,M12,2025,M02
CUURS100SEEB     ,S100,SEEB,DECEMBER 1977=100,2017,M12,2025,M02
CUURS100SEFJ     ,S100,SEFJ,1982-84=100,2017,M12,2025,M02
CUURS100SEFV     ,S100,SEFV,1982-84=100,1977,M12,2025,M02
CUURS100SEHA     ,S100,SEHA,1982-84=100,1977,M12,2025,M02
CUURS100SEHC     ,S100,SEHC,DECEMBER 1982=100,1982,M12,2025,M02
CUURS100SEHC01   ,S100,SEHC01,DECEMBER 1982=100,1982,M12,2025,M02
CUURS100SEHF     ,S100,SEHF,1982-84=100,1977,M12,2024,M13
CUURS100SEHF01   ,S100,SEHF01,1982-84=100,1977,M12,2024,M13
CUURS100SEHF02   ,S100,SEHF02,1982-84=100,1977,M12,2024,M13
CUURS100SETA     ,S100,SETA,DECEMBER 1997=100,2017,M12,2025,M02
CUURS100SETA01   ,S100,SETA01,DECEMBER 1977=100,2017,M12,2025,M02
CUURS100SETA02   ,S100,SETA02,DECEMBER 1977=100,2017,M12,2025,M02
CUURS100SETB     ,S100,SETB,1982-84=100,1977,M12,2025,M02
CUURS100SETB01   ,S100,SETB01,1982-84=100,1977,M12,2025,M02
CUURS100SETE     ,S100,SETE,DECEMBER 1977=100,2017,M12,2021,M13
CUURS100SS47014  ,S100,SS47014,1982-84=100,1978,M06,2025,M02
CUURS100SS47015  ,S100,SS47015,DECEMBER 1993=100,1993,M12,2025,M02
CUURS100SS47016  ,S100,SS47016,1982-84=100,1981,M08,2025,M02
CUURS11AAA0      ,S11A,AA0,1967=100,1914,M12,2025,M01
CUURS11ASA0      ,S11A,SA0,1982-84=100,1914,M12,2025,M01
CUURS11ASA0E     ,S11A,SA0E,1982-84=100,1978,M01,2025,M02
CUURS11ASA0L1E   ,S11A,SA0L1E,1982-84=100,1982,M01,2025,M01
CUURS11ASA0L2    ,S11A,SA0L2,1982-84=100,1976,M01,2025,M01
CUURS11ASA0L5    ,S11A,SA0L5,1982-84=100,1967,M01,2025,M01
CUURS11ASA0LE    ,S11A,SA0LE,1982-84=100,1978,M01,2025,M01
CUURS11ASAA      ,S11A,SAA,1982-84=100,1952,M10,2025,M01
CUURS11ASAC      ,S11A,SAC,1982-84=100,1967,M01,2025,M01
CUURS11ASACL1    ,S11A,SACL1,1982-84=100,1967,M01,2025,M01
CUURS11ASACL11   ,S11A,SACL11,1982-84=100,1976,M01,2025,M01
CUURS11ASAD      ,S11A,SAD,1982-84=100,1967,M01,2025,M01
CUURS11ASAE      ,S11A,SAE,DECEMBER 1997=100,1997,M12,2025,M01
CUURS11ASAEC     ,S11A,SAEC,DECEMBER 2009=100,2010,M01,2025,M01
CUURS11ASAES     ,S11A,SAES,DECEMBER 2009=100,2010,M01,2025,M01
CUURS11ASAF      ,S11A,SAF,1982-84=100,1976,M01,2025,M01
CUURS11ASAF1     ,S11A,SAF1,1982-84=100,1914,M12,2025,M01
CUURS11ASAF11    ,S11A,SAF11,1982-84=100,1953,M01,2025,M02
CUURS11ASAF111   ,S11A,SAF111,1982-84=100,2017,M11,2025,M02
CUURS11ASAF112   ,S11A,SAF112,1982-84=100,2017,M11,2025,M02
CUURS11ASAF113   ,S11A,SAF113,1982-84=100,2017,M11,2025,M02
CUURS11ASAF114   ,S11A,SAF114,JANUARY 1978=100,2017,M11,2025,M02
CUURS11ASAF115   ,S11A,SAF115,1982-84=100,2017,M11,2025,M02
CUURS11ASAF116   ,S11A,SAF116,1982-84=100,1976,M01,2025,M01
CUURS11ASAG      ,S11A,SAG,1982-84=100,1976,M01,2025,M01
CUURS11ASAGC     ,S11A,SAGC,DECEMBER 2009=100,2010,M01,2025,M01
CUURS11ASAGS     ,S11A,SAGS,DECEMBER 2009=100,2010,M01,2025,M01
CUURS11ASAH      ,S11A,SAH,1982-84=100,1976,M01,2025,M01
CUURS11ASAH1     ,S11A,SAH1,1982-84=100,1952,M10,2025,M02
CUURS11ASAH2     ,S11A,SAH2,1982-84=100,1952,M12,2024,M13
CUURS11ASAH21    ,S11A,SAH21,1982-84=100,1976,M01,2024,M13
CUURS11ASAH3     ,S11A,SAH3,1982-84=100,1976,M01,2025,M01
CUURS11ASAH31    ,S11A,SAH31,DECEMBER 2009=100,2010,M01,2025,M01
CUURS11ASAM      ,S11A,SAM,1982-84=100,1947,M01,2025,M01
CUURS11ASAN      ,S11A,SAN,1982-84=100,1967,M01,2025,M01
CUURS11ASANL1    ,S11A,SANL1,1982-84=100,1967,M01,2025,M01
CUURS11ASANL11   ,S11A,SANL11,1982-84=100,1976,M01,2025,M01
CUURS11ASAR      ,S11A,SAR,DECEMBER 1997=100,1997,M12,2025,M01
CUURS11ASAS      ,S11A,SAS,1982-84=100,1967,M01,2025,M01
CUURS11ASASL2RS  ,S11A,SASL2RS,NOVEMBER 1982=100,1982,M11,2025,M01
CUURS11ASASL5    ,S11A,SASL5,1982-84=100,1967,M01,2025,M01
CUURS11ASAT      ,S11A,SAT,1982-84=100,1947,M01,2025,M01
CUURS11ASAT1     ,S11A,SAT1,1982-84=100,1947,M01,2025,M01
CUURS11ASATCLTB  ,S11A,SATCLTB,DECEMBER 2009=100,2010,M01,2025,M01
CUURS11ASEEB     ,S11A,SEEB,JANUARY 1978=100,2017,M11,2025,M01
CUURS11ASEFJ     ,S11A,SEFJ,1982-84=100,2017,M11,2025,M02
CUURS11ASEFV     ,S11A,SEFV,1982-84=100,1952,M12,2025,M01
CUURS11ASEHA     ,S11A,SEHA,1982-84=100,1914,M12,2025,M02
CUURS11ASEHC     ,S11A,SEHC,NOVEMBER 1982=100,1982,M11,2025,M02
CUURS11ASEHC01   ,S11A,SEHC01,NOVEMBER 1982=100,1982,M11,2025,M02
CUURS11ASEHF     ,S11A,SEHF,1982-84=100,1935,M03,2024,M13
CUURS11ASEHF01   ,S11A,SEHF01,1982-84=100,1971,M05,2024,M13
CUURS11ASEHF02   ,S11A,SEHF02,1982-84=100,1971,M05,2024,M13
CUURS11ASETA     ,S11A,SETA,DECEMBER 1997=100,2017,M11,2025,M01
CUURS11ASETA01   ,S11A,SETA01,JANUARY 1978=100,2017,M11,2025,M01
CUURS11ASETA02   ,S11A,SETA02,JANUARY 1978=100,2017,M11,2025,M01
CUURS11ASETB     ,S11A,SETB,1982-84=100,1978,M01,2025,M02
CUURS11ASETB01   ,S11A,SETB01,1982-84=100,1978,M01,2025,M02
CUURS11ASS47014  ,S11A,SS47014,1982-84=100,1976,M01,2025,M02
CUURS11ASS47015  ,S11A,SS47015,DECEMBER 1993=100,1993,M12,2025,M02
CUURS11ASS47016  ,S11A,SS47016,1982-84=100,1981,M08,2025,M02
CUURS12AAA0      ,S12A,AA0,1967=100,1914,M12,2025,M02
CUURS12ASA0      ,S12A,SA0,1982-84=100,1914,M12,2025,M02
CUURS12ASA0E     ,S12A,SA0E,1982-84=100,1977,M12,2025,M02
CUURS12ASA0L1E   ,S12A,SA0L1E,1982-84=100,1982,M01,2025,M02
CUURS12ASA0L2    ,S12A,SA0L2,1982-84=100,1975,M12,2025,M02
CUURS12ASA0L5    ,S12A,SA0L5,1982-84=100,1967,M01,2025,M02
CUURS12ASA0LE    ,S12A,SA0LE,1982-84=100,1977,M12,2025,M02
CUURS12ASAA      ,S12A,SAA,1982-84=100,1952,M12,2025,M02
CUURS12ASAC      ,S12A,SAC,1982-84=100,1967,M01,2025,M02
CUURS12ASACL1    ,S12A,SACL1,1982-84=100,1967,M01,2025,M02
CUURS12ASACL11   ,S12A,SACL11,1982-84=100,1976,M01,2025,M02
CUURS12ASAD      ,S12A,SAD,1982-84=100,1967,M01,2025,M02
CUURS12ASAE      ,S12A,SAE,DECEMBER 1997=100,1997,M12,2025,M02
CUURS12ASAEC     ,S12A,SAEC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12ASAES     ,S12A,SAES,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12ASAF      ,S12A,SAF,1982-84=100,1976,M01,2025,M02
CUURS12ASAF1     ,S12A,SAF1,1982-84=100,1914,M12,2025,M02
CUURS12ASAF11    ,S12A,SAF11,1982-84=100,1953,M01,2025,M02
CUURS12ASAF111   ,S12A,SAF111,1982-84=100,2017,M12,2025,M02
CUURS12ASAF112   ,S12A,SAF112,1982-84=100,2017,M12,2025,M02
CUURS12ASAF113   ,S12A,SAF113,1982-84=100,2017,M12,2025,M02
CUURS12ASAF114   ,S12A,SAF114,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12ASAF115   ,S12A,SAF115,1982-84=100,2017,M12,2025,M02
CUURS12ASAF116   ,S12A,SAF116,1982-84=100,1976,M01,2025,M02
CUURS12ASAG      ,S12A,SAG,1982-84=100,1976,M01,2025,M02
CUURS12ASAGC     ,S12A,SAGC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12ASAGS     ,S12A,SAGS,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12ASAH      ,S12A,SAH,1982-84=100,1976,M01,2025,M02
CUURS12ASAH1     ,S12A,SAH1,1982-84=100,1952,M12,2025,M02
CUURS12ASAH2     ,S12A,SAH2,1982-84=100,1952,M12,2024,M13
CUURS12ASAH21    ,S12A,SAH21,1982-84=100,1976,M01,2024,M13
CUURS12ASAH3     ,S12A,SAH3,1982-84=100,1976,M01,2025,M02
CUURS12ASAH31    ,S12A,SAH31,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12ASAM      ,S12A,SAM,1982-84=100,1947,M01,2025,M02
CUURS12ASAN      ,S12A,SAN,1982-84=100,1967,M01,2025,M02
CUURS12ASANL1    ,S12A,SANL1,1982-84=100,1967,M01,2025,M02
CUURS12ASANL11   ,S12A,SANL11,1982-84=100,1976,M01,2025,M02
CUURS12ASAR      ,S12A,SAR,DECEMBER 1997=100,1997,M12,2025,M02
CUURS12ASAS      ,S12A,SAS,1982-84=100,1967,M01,2025,M02
CUURS12ASASL2RS  ,S12A,SASL2RS,DECEMBER 1982=100,1982,M12,2025,M02
CUURS12ASASL5    ,S12A,SASL5,1982-84=100,1967,M01,2025,M02
CUURS12ASAT      ,S12A,SAT,1982-84=100,1947,M01,2025,M02
CUURS12ASAT1     ,S12A,SAT1,1982-84=100,1947,M01,2025,M02
CUURS12ASATCLTB  ,S12A,SATCLTB,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12ASEEB     ,S12A,SEEB,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12ASEFJ     ,S12A,SEFJ,1982-84=100,2017,M12,2025,M02
CUURS12ASEFV     ,S12A,SEFV,1982-84=100,1952,M12,2025,M02
CUURS12ASEHA     ,S12A,SEHA,1982-84=100,1914,M12,2025,M02
CUURS12ASEHC     ,S12A,SEHC,DECEMBER 1982=100,1982,M12,2025,M02
CUURS12ASEHC01   ,S12A,SEHC01,DECEMBER 1982=100,1982,M12,2025,M02
CUURS12ASEHF     ,S12A,SEHF,1982-84=100,1935,M03,2024,M13
CUURS12ASEHF01   ,S12A,SEHF01,1982-84=100,1971,M05,2024,M13
CUURS12ASEHF02   ,S12A,SEHF02,1982-84=100,1971,M05,2024,M13
CUURS12ASETA     ,S12A,SETA,DECEMBER 1997=100,2017,M12,2025,M02
CUURS12ASETA01   ,S12A,SETA01,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12ASETA02   ,S12A,SETA02,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12ASETB     ,S12A,SETB,1982-84=100,1977,M12,2025,M02
CUURS12ASETB01   ,S12A,SETB01,1982-84=100,1977,M12,2025,M02
CUURS12ASETE     ,S12A,SETE,DECEMBER 1977=100,2017,M12,2021,M13
CUURS12ASS47014  ,S12A,SS47014,1982-84=100,1976,M01,2025,M02
CUURS12ASS47015  ,S12A,SS47015,DECEMBER 1993=100,1993,M12,2025,M02
CUURS12ASS47016  ,S12A,SS47016,1982-84=100,1981,M08,2025,M02
CUURS12BAA0      ,S12B,AA0,1967=100,1914,M12,2025,M02
CUURS12BSA0      ,S12B,SA0,1982-84=100,1914,M12,2025,M02
CUURS12BSA0E     ,S12B,SA0E,1982-84=100,1977,M12,2025,M02
CUURS12BSA0L1E   ,S12B,SA0L1E,1982-84=100,1982,M01,2025,M02
CUURS12BSA0L2    ,S12B,SA0L2,1982-84=100,1976,M01,2025,M02
CUURS12BSA0L5    ,S12B,SA0L5,1982-84=100,1967,M01,2025,M02
CUURS12BSA0LE    ,S12B,SA0LE,1982-84=100,1977,M12,2025,M02
CUURS12BSAA      ,S12B,SAA,1982-84=100,1952,M12,2025,M02
CUURS12BSAC      ,S12B,SAC,1982-84=100,1967,M01,2025,M02
CUURS12BSACL1    ,S12B,SACL1,1982-84=100,1967,M01,2025,M02
CUURS12BSACL11   ,S12B,SACL11,1982-84=100,1976,M01,2025,M02
CUURS12BSAD      ,S12B,SAD,1982-84=100,1967,M01,2025,M02
CUURS12BSAE      ,S12B,SAE,DECEMBER 1997=100,1997,M12,2025,M02
CUURS12BSAEC     ,S12B,SAEC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12BSAES     ,S12B,SAES,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12BSAF      ,S12B,SAF,1982-84=100,1976,M01,2025,M02
CUURS12BSAF1     ,S12B,SAF1,1982-84=100,1914,M12,2025,M02
CUURS12BSAF11    ,S12B,SAF11,1982-84=100,1953,M01,2025,M02
CUURS12BSAF111   ,S12B,SAF111,1982-84=100,2017,M12,2025,M02
CUURS12BSAF112   ,S12B,SAF112,1982-84=100,2017,M12,2025,M02
CUURS12BSAF113   ,S12B,SAF113,1982-84=100,2017,M12,2025,M02
CUURS12BSAF114   ,S12B,SAF114,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12BSAF115   ,S12B,SAF115,1982-84=100,2017,M12,2025,M02
CUURS12BSAF116   ,S12B,SAF116,1982-84=100,1976,M01,2025,M02
CUURS12BSAG      ,S12B,SAG,1982-84=100,1976,M01,2025,M02
CUURS12BSAGC     ,S12B,SAGC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12BSAGS     ,S12B,SAGS,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12BSAH      ,S12B,SAH,1982-84=100,1976,M01,2025,M02
CUURS12BSAH1     ,S12B,SAH1,1982-84=100,1952,M12,2025,M02
CUURS12BSAH2     ,S12B,SAH2,1982-84=100,1952,M12,2024,M13
CUURS12BSAH21    ,S12B,SAH21,1982-84=100,1976,M01,2024,M13
CUURS12BSAH3     ,S12B,SAH3,1982-84=100,1976,M01,2025,M02
CUURS12BSAH31    ,S12B,SAH31,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12BSAM      ,S12B,SAM,1982-84=100,1947,M01,2025,M02
CUURS12BSAN      ,S12B,SAN,1982-84=100,1967,M01,2025,M02
CUURS12BSANL1    ,S12B,SANL1,1982-84=100,1967,M01,2025,M02
CUURS12BSANL11   ,S12B,SANL11,1982-84=100,1976,M01,2025,M02
CUURS12BSAR      ,S12B,SAR,DECEMBER 1997=100,1997,M12,2025,M02
CUURS12BSAS      ,S12B,SAS,1982-84=100,1967,M01,2025,M02
CUURS12BSASL2RS  ,S12B,SASL2RS,DECEMBER 1982=100,1982,M12,2025,M02
CUURS12BSASL5    ,S12B,SASL5,1982-84=100,1967,M01,2025,M02
CUURS12BSAT      ,S12B,SAT,1982-84=100,1947,M01,2025,M02
CUURS12BSAT1     ,S12B,SAT1,1982-84=100,1947,M01,2025,M02
CUURS12BSATCLTB  ,S12B,SATCLTB,DECEMBER 2009=100,2009,M12,2025,M02
CUURS12BSEEB     ,S12B,SEEB,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12BSEFJ     ,S12B,SEFJ,1982-84=100,2017,M12,2025,M02
CUURS12BSEFV     ,S12B,SEFV,1982-84=100,1952,M12,2025,M02
CUURS12BSEHA     ,S12B,SEHA,1982-84=100,1914,M12,2025,M02
CUURS12BSEHC     ,S12B,SEHC,DECEMBER 1982=100,1982,M12,2025,M02
CUURS12BSEHC01   ,S12B,SEHC01,DECEMBER 1982=100,1982,M12,2025,M02
CUURS12BSEHF     ,S12B,SEHF,1982-84=100,1935,M03,2024,M13
CUURS12BSEHF01   ,S12B,SEHF01,1982-84=100,1971,M05,2024,M13
CUURS12BSEHF02   ,S12B,SEHF02,1982-84=100,1971,M05,2024,M13
CUURS12BSETA     ,S12B,SETA,DECEMBER 1997=100,2017,M12,2025,M02
CUURS12BSETA01   ,S12B,SETA01,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12BSETA02   ,S12B,SETA02,DECEMBER 1977=100,2017,M12,2025,M02
CUURS12BSETB     ,S12B,SETB,1982-84=100,1977,M12,2025,M02
CUURS12BSETB01   ,S12B,SETB01,1982-84=100,1977,M12,2025,M02
CUURS12BSETE     ,S12B,SETE,DECEMBER 1977=100,2017,M12,2021,M13
CUURS12BSS47014  ,S12B,SS47014,1982-84=100,1976,M01,2025,M02
CUURS12BSS47015  ,S12B,SS47015,DECEMBER 1993=100,1993,M12,2025,M02
CUURS12BSS47016  ,S12B,SS47016,1982-84=100,1981,M08,2025,M02
CUURS200AA0      ,S200,AA0,DECEMBER 1977=100,1977,M12,2025,M02
CUURS200SA0      ,S200,SA0,1982-84=100,1977,M12,2025,M02
CUURS200SA0E     ,S200,SA0E,1982-84=100,1977,M12,2025,M02
CUURS200SA0L1E   ,S200,SA0L1E,1982-84=100,1982,M02,2025,M02
CUURS200SA0L2    ,S200,SA0L2,1982-84=100,1977,M12,2025,M02
CUURS200SA0L5    ,S200,SA0L5,1982-84=100,1977,M12,2025,M02
CUURS200SA0LE    ,S200,SA0LE,1982-84=100,1977,M12,2025,M02
CUURS200SAA      ,S200,SAA,1982-84=100,1977,M12,2025,M02
CUURS200SAC      ,S200,SAC,1982-84=100,1977,M12,2025,M02
CUURS200SACL1    ,S200,SACL1,1982-84=100,1977,M12,2025,M02
CUURS200SACL11   ,S200,SACL11,1982-84=100,1977,M12,2025,M02
CUURS200SAD      ,S200,SAD,1982-84=100,1977,M12,2025,M02
CUURS200SAE      ,S200,SAE,DECEMBER 1997=100,1997,M12,2025,M02
CUURS200SAEC     ,S200,SAEC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS200SAES     ,S200,SAES,DECEMBER 2009=100,2009,M12,2025,M02
CUURS200SAF      ,S200,SAF,1982-84=100,1977,M12,2025,M02
CUURS200SAF1     ,S200,SAF1,1982-84=100,1977,M12,2025,M02
CUURS200SAF11    ,S200,SAF11,1982-84=100,1977,M12,2025,M02
CUURS200SAF111   ,S200,SAF111,1982-84=100,2017,M12,2025,M02
CUURS200SAF112   ,S200,SAF112,1982-84=100,2017,M12,2025,M02
CUURS200SAF113   ,S200,SAF113,1982-84=100,2017,M12,2025,M02
CUURS200SAF114   ,S200,SAF114,DECEMBER 1977=100,2017,M12,2025,M02
CUURS200SAF115   ,S200,SAF115,1982-84=100,2017,M12,2025,M02
CUURS200SAF116   ,S200,SAF116,1982-84=100,1977,M12,2025,M02
CUURS200SAG      ,S200,SAG,1982-84=100,1977,M12,2025,M02
CUURS200SAGC     ,S200,SAGC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS200SAGS     ,S200,SAGS,DECEMBER 2009=100,2009,M12,2025,M02
CUURS200SAH      ,S200,SAH,1982-84=100,1977,M12,2025,M02
CUURS200SAH1     ,S200,SAH1,1982-84=100,1977,M12,2025,M02
CUURS200SAH2     ,S200,SAH2,1982-84=100,1977,M12,2024,M13
CUURS200SAH21    ,S200,SAH21,1982-84=100,1977,M12,2024,M13
CUURS200SAH3     ,S200,SAH3,1982-84=100,1977,M12,2025,M02
CUURS200SAH31    ,S200,SAH31,DECEMBER 2009=100,2009,M12,2025,M02
CUURS200SAM      ,S200,SAM,1982-84=100,1977,M12,2025,M02
CUURS200SAN      ,S200,SAN,1982-84=100,1977,M12,2025,M02
CUURS200SANL1    ,S200,SANL1,1982-84=100,1977,M12,2025,M02
CUURS200SANL11   ,S200,SANL11,1982-84=100,1977,M12,2025,M02
CUURS200SAR      ,S200,SAR,DECEMBER 1997=100,1997,M12,2025,M02
CUURS200SAS      ,S200,SAS,1982-84=100,1977,M12,2025,M02
CUURS200SASL2RS  ,S200,SASL2RS,DECEMBER 1982=100,1982,M12,2025,M02
CUURS200SASL5    ,S200,SASL5,1982-84=100,1977,M12,2025,M02
CUURS200SAT      ,S200,SAT,1982-84=100,1977,M12,2025,M02
CUURS200SAT1     ,S200,SAT1,1982-84=100,1977,M12,2025,M02
CUURS200SATCLTB  ,S200,SATCLTB,DECEMBER 2009=100,2009,M12,2025,M02
CUURS200SEEB     ,S200,SEEB,DECEMBER 1977=100,2017,M12,2025,M02
CUURS200SEFJ     ,S200,SEFJ,1982-84=100,2017,M12,2025,M02
CUURS200SEFV     ,S200,SEFV,1982-84=100,1977,M12,2025,M02
CUURS200SEHA     ,S200,SEHA,1982-84=100,1977,M12,2025,M02
CUURS200SEHC     ,S200,SEHC,DECEMBER 1982=100,1982,M12,2025,M02
CUURS200SEHC01   ,S200,SEHC01,DECEMBER 1982=100,1982,M12,2025,M02
CUURS200SEHF     ,S200,SEHF,1982-84=100,1977,M12,2024,M13
CUURS200SEHF01   ,S200,SEHF01,1982-84=100,1977,M12,2024,M13
CUURS200SEHF02   ,S200,SEHF02,1982-84=100,1977,M12,2024,M13
CUURS200SETA     ,S200,SETA,DECEMBER 1997=100,2017,M12,2025,M02
CUURS200SETA01   ,S200,SETA01,DECEMBER 1977=100,2017,M12,2025,M02
CUURS200SETA02   ,S200,SETA02,DECEMBER 1977=100,2017,M12,2025,M02
CUURS200SETB     ,S200,SETB,1982-84=100,1977,M12,2025,M02
CUURS200SETB01   ,S200,SETB01,1982-84=100,1977,M12,2025,M02
CUURS200SETE     ,S200,SETE,DECEMBER 1977=100,2017,M12,2021,M13
CUURS200SS47014  ,S200,SS47014,1982-84=100,1978,M06,2025,M02
CUURS200SS47015  ,S200,SS47015,DECEMBER 1993=100,1993,M12,2025,M02
CUURS200SS47016  ,S200,SS47016,1982-84=100,1981,M08,2025,M02
CUURS23AAA0      ,S23A,AA0,1967=100,1914,M12,2025,M02
CUURS23ASA0      ,S23A,SA0,1982-84=100,1914,M12,2025,M02
CUURS23ASA0E     ,S23A,SA0E,1982-84=100,1977,M12,2025,M02
CUURS23ASA0L1E   ,S23A,SA0L1E,1982-84=100,1982,M01,2025,M02
CUURS23ASA0L2    ,S23A,SA0L2,1982-84=100,1975,M12,2025,M02
CUURS23ASA0L5    ,S23A,SA0L5,1982-84=100,1967,M01,2025,M02
CUURS23ASA0LE    ,S23A,SA0LE,1982-84=100,1977,M12,2025,M02
CUURS23ASAA      ,S23A,SAA,1982-84=100,1952,M12,2025,M02
CUURS23ASAC      ,S23A,SAC,1982-84=100,1967,M01,2025,M02
CUURS23ASACL1    ,S23A,SACL1,1982-84=100,1967,M01,2025,M02
CUURS23ASACL11   ,S23A,SACL11,1982-84=100,1976,M01,2025,M02
CUURS23ASAD      ,S23A,SAD,1982-84=100,1967,M01,2025,M02
CUURS23ASAE      ,S23A,SAE,DECEMBER 1997=100,1997,M12,2025,M02
CUURS23ASAEC     ,S23A,SAEC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS23ASAES     ,S23A,SAES,DECEMBER 2009=100,2009,M12,2025,M02
CUURS23ASAF      ,S23A,SAF,1982-84=100,1976,M01,2025,M02
CUURS23ASAF1     ,S23A,SAF1,1982-84=100,1914,M12,2025,M02
CUURS23ASAF11    ,S23A,SAF11,1982-84=100,1953,M01,2025,M02
CUURS23ASAF111   ,S23A,SAF111,1982-84=100,2017,M12,2025,M02
CUURS23ASAF112   ,S23A,SAF112,1982-84=100,2017,M12,2025,M02
CUURS23ASAF113   ,S23A,SAF113,1982-84=100,2017,M12,2025,M02
CUURS23ASAF114   ,S23A,SAF114,DECEMBER 1977=100,2017,M12,2025,M02
CUURS23ASAF115   ,S23A,SAF115,1982-84=100,2017,M12,2025,M02
CUURS23ASAF116   ,S23A,SAF116,1982-84=100,1976,M01,2025,M02
CUURS23ASAG      ,S23A,SAG,1982-84=100,1976,M01,2025,M02
CUURS23ASAGC     ,S23A,SAGC,DECEMBER 2009=100,2009,M12,2025,M02
CUURS23ASAGS     ,S23A,SAGS,DECEMBER 2009=100,2009,M12,2024,M13
CUURS23ASAH      ,S23A,SAH,1982-84=100,1976,M01,2025,M02
CUURS23ASAH1     ,S23A,SAH1,1982-84=100,1952,M10,2025,M02
CUURS23ASAH2     ,S23A,SAH2,1982-84=100,1952,M12,2024,M13
CUURS23ASAH21    ,S23A,SAH21,1982-84=100,1976,M01,2024,M13
CUURS23ASAH3     ,S23A,SAH3,1982-84=100,1976,M01,2025,M02
CUURS23ASAH31    ,S23A,SAH31,DECEMBER 2009=100,2009,M12,2025,M02
CUURS23ASAM      ,S23A,SAM,1982-84=100,1947,M01,2025,M02
CUURS23ASAN      ,S23A,SAN,1982-84=100,1967,M01,2025,M02
CUURS23ASANL1    ,S23A,SANL1,1982-84=100,1967,M01,2025,M02
CUURS23ASANL11   ,S23A,SANL11,1982-84=100,1976,M01,2025,M02
CUURS23ASAR      ,S23A,SAR,DECEMBER 1997=100,1997,M12,2025,M02
CUURS23ASAS      ,S23A,SAS,1982-84=100,1967,M01,2025,M02
CUURS23ASASL2RS  ,S23A,SASL2RS,DECEMBER 1982=100,1982,M12,2025,M02
CUURS23ASASL5    ,S23A,SASL5,1982-84=100,1967,M01,2025,M02
CUURS23ASAT      ,S23A,SAT,1982-84=100,1947,M01,2025,M02
CUURS23ASAT1     ,S23A,SAT1,1982-84=100,1947,M01,2025,M02
